Building,sampling_region,building_type,size_bin,heating_fuel,hvac_system_type
4188,15,small_office,1,Propane,PSZ-AC with gas coil
4189,30,medium_office,1,FuelOil,PVAV with gas boiler reheat
4190,25,outpatient,0,NaturalGas,PSZ-AC with gas coil
4191,11,grocery,1,NaturalGas,PSZ-AC with gas coil
4192,35,small_office,0,Electricity,PSZ-HP
4193,6,outpatient,0,Electricity,PSZ-AC with electric coil
4194,29,primary_school,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
4195,31,medium_office,0,NaturalGas,PSZ-AC with gas coil
4196,1,strip_mall,1,NaturalGas,PSZ-AC with gas coil
4197,5,strip_mall,2,NaturalGas,PVAV with gas heat with electric reheat
4198,25,grocery,0,NaturalGas,PSZ-AC with gas coil
4199,22,quick_service_restaurant,0,FuelOil,PSZ-AC with gas coil
4200,107,small_office,0,Propane,Residential AC with residential forced air furnace
4201,41,strip_mall,0,NaturalGas,Residential AC with residential forced air furnace
4202,2,grocery,1,NaturalGas,PSZ-AC with gas coil
4203,23,secondary_school,0,NaturalGas,PSZ-AC with gas coil
4204,25,large_office,0,Electricity,VAV chiller with PFP boxes
4205,10,small_office,1,FuelOil,PVAV with gas boiler reheat
4206,40,large_hotel,1,NaturalGas,DOAS with fan coil chiller with boiler
4207,3,small_office,0,Propane,Residential AC with residential forced air furnace
4208,23,small_office,1,NaturalGas,PSZ-AC with gas coil
4209,0,primary_school,0,Electricity,PSZ-AC with electric coil
4210,106,small_office,1,NaturalGas,PVAV with gas heat with electric reheat
4211,44,strip_mall,0,NaturalGas,Residential AC with residential forced air furnace
4212,4,strip_mall,2,NaturalGas,PVAV with gas heat with electric reheat
4213,39,small_hotel,0,NaturalGas,PTAC with gas boiler
4214,48,small_office,1,FuelOil,PSZ-AC with gas coil
4215,24,full_service_restaurant,1,DistrictHeating,VAV district chilled water with district hot water reheat
4216,18,medium_office,1,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
4217,46,quick_service_restaurant,0,NaturalGas,PSZ-AC with gas coil
4218,47,medium_office,1,NaturalGas,PVAV with gas boiler reheat
4219,41,small_office,0,NaturalGas,Residential AC with residential forced air furnace
4220,12,secondary_school,0,NaturalGas,PTAC with gas boiler
4221,26,medium_office,0,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
4222,20,small_office,0,FuelOil,Residential AC with residential forced air furnace
4223,29,medium_office,0,FuelOil,PSZ-AC with gas coil
4224,17,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
4225,2,small_office,1,NaturalGas,Residential AC with residential forced air furnace
4226,4,small_hotel,0,Propane,Residential AC with residential forced air furnace
4227,19,warehouse,1,FuelOil,PSZ-AC with gas coil
4228,22,medium_office,0,NaturalGas,PSZ-AC with gas boiler
4229,100,retail,0,Electricity,PTHP
4230,37,large_hotel,1,Electricity,PTAC with electric coil
4231,12,quick_service_restaurant,0,Electricity,PTAC with electric coil
4232,24,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
4233,110,small_office,0,NaturalGas,PSZ-AC with gas coil
4234,102,medium_office,0,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
4235,107,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
4236,39,large_office,0,DistrictHeating,VAV district chilled water with district hot water reheat
4237,9,secondary_school,1,NaturalGas,VAV chiller with gas boiler reheat
4238,2,small_office,1,Electricity,PSZ-HP
4239,8,primary_school,0,NaturalGas,PSZ-AC with gas coil
4240,109,strip_mall,2,NaturalGas,PSZ-AC with gas coil
4241,4,secondary_school,1,NaturalGas,PVAV with gas boiler reheat
4242,23,small_hotel,0,NaturalGas,Residential AC with residential forced air furnace
4243,107,medium_office,0,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
4244,8,large_hotel,1,NaturalGas,DOAS with fan coil chiller with boiler
4245,9,large_office,1,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
4246,4,medium_office,0,Electricity,PVAV with PFP boxes
4247,20,warehouse,1,Propane,PSZ-AC with gas coil
4248,2,outpatient,0,Electricity,PSZ-AC with electric coil
4249,4,full_service_restaurant,1,NaturalGas,PVAV with gas boiler reheat
4250,40,secondary_school,0,NaturalGas,PTAC with gas boiler
4251,22,outpatient,1,Electricity,PVAV with PFP boxes
4252,2,small_hotel,0,NaturalGas,Residential AC with residential forced air furnace
4253,0,secondary_school,0,NaturalGas,PTAC with gas boiler
4254,21,warehouse,0,Electricity,PSZ-HP
4255,2,medium_office,0,Electricity,PSZ-AC with electric coil
4256,12,medium_office,0,Electricity,PSZ-HP
4257,30,full_service_restaurant,1,DistrictHeating,VAV district chilled water with district hot water reheat
4258,103,large_hotel,0,NaturalGas,PTAC with gas boiler
4259,49,warehouse,1,NaturalGas,PVAV with gas heat with electric reheat
4260,101,medium_office,0,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
4261,18,outpatient,1,NaturalGas,PSZ-AC with gas coil
4262,46,retail,0,Propane,Residential AC with residential forced air furnace
4263,101,quick_service_restaurant,0,Electricity,PSZ-HP
4264,102,primary_school,1,NaturalGas,PVAV with gas boiler reheat
4265,104,medium_office,1,Electricity,PSZ-AC with electric coil
4266,1,small_office,0,Electricity,PTAC with electric coil
4267,23,secondary_school,0,NaturalGas,PSZ-AC with gas boiler
4268,44,retail,1,Electricity,PSZ-AC with electric coil
4269,14,medium_office,0,NaturalGas,PSZ-AC with gas coil
4270,4,large_office,1,Electricity,VAV chiller with PFP boxes
4271,104,primary_school,1,NaturalGas,VAV chiller with gas boiler reheat
4272,100,medium_office,0,NaturalGas,PVAV with gas boiler reheat
4273,2,quick_service_restaurant,0,NaturalGas,Residential AC with residential forced air furnace
4274,45,outpatient,0,Electricity,PSZ-AC with electric coil
4275,4,small_office,1,Electricity,PVAV with PFP boxes
4276,47,large_hotel,0,Electricity,PTAC with electric coil
4277,107,secondary_school,1,Electricity,PTHP
4278,9,large_office,0,DistrictHeating,PVAV with district hot water reheat
4279,32,strip_mall,1,NaturalGas,PVAV with gas heat with electric reheat
4280,22,full_service_restaurant,1,DistrictHeating,VAV district chilled water with district hot water reheat
4281,14,strip_mall,0,Electricity,PSZ-HP
4282,6,retail,1,NaturalGas,PSZ-AC with gas coil
4283,11,strip_mall,1,Electricity,PSZ-AC with electric coil
4284,9,secondary_school,1,NaturalGas,PVAV with gas boiler reheat
4285,31,large_hotel,0,NaturalGas,PTAC with gas coil
4286,23,retail,0,Electricity,PSZ-HP
4287,31,medium_office,0,NaturalGas,PVAV with gas boiler reheat
4288,108,medium_office,0,NaturalGas,PVAV with gas boiler reheat
4289,108,small_office,1,NaturalGas,PVAV with gas boiler reheat
4290,28,large_hotel,0,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
4291,103,retail,0,Electricity,PTAC with electric coil
4292,49,warehouse,1,Electricity,PVAV with PFP boxes
4293,105,secondary_school,1,Electricity,PTHP
4294,17,small_hotel,0,Propane,Residential AC with residential forced air furnace
4295,40,outpatient,2,Electricity,PVAV with PFP boxes
4296,26,small_hotel,0,NaturalGas,PTAC with gas boiler
4297,41,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
4298,22,hospital,1,NaturalGas,VAV chiller with gas boiler reheat
4299,5,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
4300,40,large_office,0,NaturalGas,PVAV with gas boiler reheat
4301,17,secondary_school,1,NaturalGas,PVAV with gas boiler reheat
4302,20,primary_school,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
4303,9,large_office,0,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
4304,38,small_hotel,0,Propane,Residential AC with residential forced air furnace
4305,101,primary_school,1,NaturalGas,PSZ-AC with gas coil
4306,14,warehouse,0,NaturalGas,Residential AC with residential forced air furnace
4307,107,grocery,1,Electricity,PSZ-AC with electric coil
4308,0,full_service_restaurant,1,Electricity,PSZ-HP
4309,26,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
4310,25,large_office,0,NaturalGas,VAV chiller with gas boiler reheat
4311,21,small_office,0,Electricity,PTHP
4312,33,primary_school,0,NaturalGas,PSZ-AC with gas coil
4313,24,strip_mall,1,Electricity,PSZ-AC with electric coil
4314,45,small_office,1,Electricity,PSZ-HP
4315,106,primary_school,1,NaturalGas,VAV chiller with gas boiler reheat
4316,7,strip_mall,0,NaturalGas,Residential AC with residential forced air furnace
4317,34,warehouse,0,Electricity,PTAC with electric coil
4318,16,warehouse,1,NaturalGas,PSZ-AC with gas coil
4319,38,large_hotel,0,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
4320,10,strip_mall,1,NaturalGas,PTAC with gas coil
4321,31,small_office,1,NaturalGas,Residential AC with residential forced air furnace
4322,47,retail,1,Electricity,PSZ-AC with electric coil
4323,38,grocery,0,NaturalGas,PSZ-AC with gas coil
4324,31,secondary_school,0,NaturalGas,PSZ-AC with gas boiler
4325,49,grocery,1,Electricity,PSZ-AC with electric coil
4326,10,grocery,1,Electricity,PSZ-AC with electric coil
4327,23,strip_mall,1,NaturalGas,PSZ-AC with gas coil
4328,103,medium_office,1,NaturalGas,PSZ-AC with gas coil
4329,12,medium_office,1,NaturalGas,VAV chiller with gas boiler reheat
4330,23,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
4331,40,strip_mall,2,NaturalGas,PVAV with gas boiler reheat
4332,26,large_hotel,0,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
4333,101,large_office,0,DistrictHeating,VAV district chilled water with district hot water reheat
4334,4,medium_office,0,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
4335,13,large_office,0,Electricity,PVAV with PFP boxes
4336,20,full_service_restaurant,1,NaturalGas,PVAV with gas boiler reheat
4337,38,medium_office,0,Electricity,PSZ-HP
4338,28,primary_school,1,NaturalGas,PVAV with gas boiler reheat
4339,40,primary_school,1,NaturalGas,PVAV with gas boiler reheat
4340,45,warehouse,0,Electricity,PTAC with electric coil
4341,2,outpatient,0,NaturalGas,PSZ-AC with gas coil
4342,35,full_service_restaurant,0,Electricity,PSZ-HP
4343,42,retail,0,Electricity,PSZ-AC with electric coil
4344,24,large_hotel,0,NaturalGas,PTAC with gas coil
4345,4,quick_service_restaurant,0,Propane,PSZ-AC with gas coil
4346,20,large_hotel,0,Propane,DOAS with water source heat pumps cooling tower with boiler
4347,33,medium_office,1,NaturalGas,PSZ-AC with gas coil
4348,101,strip_mall,1,Electricity,PSZ-AC with electric coil
4349,26,strip_mall,1,NaturalGas,PVAV with gas heat with electric reheat
4350,38,small_office,0,FuelOil,Residential AC with residential forced air furnace
4351,33,medium_office,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
4352,1,small_office,0,Electricity,PTHP
4353,25,outpatient,0,Electricity,PSZ-AC with electric coil
4354,9,secondary_school,1,Electricity,PSZ-HP
4355,9,outpatient,1,Electricity,PVAV with PFP boxes
4356,25,large_office,1,DistrictHeating,VAV chiller with district hot water reheat
4357,33,medium_office,0,Electricity,PSZ-AC with electric coil
4358,34,medium_office,1,Electricity,PSZ-AC with electric coil
4359,32,medium_office,1,NaturalGas,PSZ-AC with gas coil
4360,0,large_office,1,Electricity,VAV chiller with PFP boxes
4361,17,strip_mall,2,NaturalGas,PVAV with gas heat with electric reheat
4362,21,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
4363,100,warehouse,1,Electricity,PSZ-AC with electric coil
4364,10,quick_service_restaurant,0,Propane,PSZ-AC with gas coil
4365,33,secondary_school,0,Electricity,PSZ-AC with electric coil
4366,25,large_office,1,Electricity,PVAV with PFP boxes
4367,28,primary_school,0,NaturalGas,PSZ-AC with gas coil
4368,37,grocery,1,NaturalGas,PSZ-AC with gas coil
4369,25,primary_school,1,Electricity,DOAS with water source heat pumps with ground source heat pump
4370,25,medium_office,0,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
4371,42,full_service_restaurant,0,Electricity,PSZ-HP
4372,26,primary_school,1,NaturalGas,VAV chiller with gas boiler reheat
4373,35,warehouse,0,Electricity,PSZ-HP
4374,18,large_office,0,NaturalGas,VAV air-cooled chiller with gas boiler reheat
4375,30,large_hotel,0,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
4376,100,grocery,0,NaturalGas,PSZ-AC with gas coil
4377,36,secondary_school,0,NaturalGas,PVAV with gas heat with electric reheat
4378,44,small_office,0,Electricity,PTAC with electric coil
4379,109,retail,0,Electricity,PTHP
4380,48,medium_office,1,FuelOil,PSZ-AC with gas coil
4381,6,full_service_restaurant,1,Electricity,PSZ-HP
4382,15,warehouse,0,Electricity,PTAC with electric coil
4383,29,strip_mall,1,NaturalGas,Residential AC with residential forced air furnace
4384,100,secondary_school,0,Electricity,PTHP
4385,41,small_office,0,Electricity,PSZ-HP
4386,20,medium_office,0,Electricity,PSZ-HP
4387,46,retail,0,Electricity,PSZ-HP
4388,13,large_hotel,0,Electricity,DOAS with water source heat pumps with ground source heat pump
4389,14,warehouse,1,Electricity,PSZ-AC with electric coil
4390,41,medium_office,1,Electricity,PVAV with PFP boxes
4391,103,strip_mall,2,Electricity,PVAV with PFP boxes
4392,1,secondary_school,0,NaturalGas,PSZ-AC with gas coil
4393,9,large_office,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
4394,40,secondary_school,0,NaturalGas,PVAV with gas heat with electric reheat
4395,28,secondary_school,1,NaturalGas,PVAV with gas boiler reheat
4396,31,strip_mall,2,NaturalGas,PSZ-AC with gas coil
4397,4,large_office,0,Electricity,PVAV with PFP boxes
4398,36,secondary_school,0,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
4399,4,medium_office,1,Electricity,PSZ-AC with electric coil
4400,1,small_office,0,NaturalGas,Residential AC with residential forced air furnace
4401,4,retail,0,FuelOil,PSZ-AC with gas coil
4402,44,small_office,1,Electricity,PSZ-AC with electric coil
4403,1,small_hotel,0,NaturalGas,Residential AC with residential forced air furnace
4404,24,grocery,1,FuelOil,PSZ-AC with gas coil
4405,28,strip_mall,2,NaturalGas,PVAV with gas heat with electric reheat
4406,13,secondary_school,0,NaturalGas,VAV air-cooled chiller with gas boiler reheat
4407,106,small_office,1,NaturalGas,Residential AC with residential forced air furnace
4408,41,small_office,1,Electricity,PVAV with PFP boxes
4409,15,strip_mall,2,NaturalGas,PSZ-AC with gas coil
4410,47,retail,0,NaturalGas,Residential AC with residential forced air furnace
4411,27,small_hotel,0,NaturalGas,Residential AC with residential forced air furnace
4412,36,medium_office,0,NaturalGas,PSZ-AC with gas boiler
4413,5,strip_mall,1,NaturalGas,PVAV with gas heat with electric reheat
4414,41,small_office,0,Electricity,PTAC with electric coil
4415,29,primary_school,1,FuelOil,PVAV with gas boiler reheat
4416,0,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
4417,30,medium_office,0,FuelOil,PVAV with gas boiler reheat
4418,10,large_office,0,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
4419,9,full_service_restaurant,1,NaturalGas,PVAV with gas boiler reheat
4420,33,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
4421,9,large_hotel,1,Electricity,DOAS with fan coil chiller with baseboard electric
4422,107,large_office,0,NaturalGas,VAV chiller with gas boiler reheat
4423,0,primary_school,1,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
4424,105,large_office,0,Electricity,PVAV with PFP boxes
4425,105,primary_school,1,Electricity,PVAV with PFP boxes
4426,29,large_office,0,NaturalGas,VAV chiller with gas boiler reheat
4427,36,strip_mall,2,Electricity,PVAV with PFP boxes
4428,24,primary_school,1,FuelOil,PVAV with gas boiler reheat
4429,20,large_hotel,0,Electricity,PTHP
4430,29,large_hotel,0,Electricity,PTHP
4431,19,hospital,1,NaturalGas,VAV chiller with gas boiler reheat
4432,17,quick_service_restaurant,0,FuelOil,PSZ-AC with gas coil
4433,48,strip_mall,1,NaturalGas,PTAC with gas coil
4434,25,secondary_school,0,Electricity,PSZ-AC with electric coil
4435,19,strip_mall,2,Electricity,PVAV with PFP boxes
4436,13,large_office,0,NaturalGas,PVAV with gas heat with electric reheat
4437,16,secondary_school,0,NaturalGas,PSZ-AC with gas boiler
4438,14,large_hotel,1,Electricity,PTAC with electric coil
4439,15,small_hotel,0,Propane,Residential AC with residential forced air furnace
4440,25,medium_office,0,NaturalGas,PSZ-AC with gas boiler
4441,37,medium_office,0,NaturalGas,PSZ-AC with gas coil
4442,35,retail,0,Electricity,PSZ-HP
4443,32,grocery,1,Propane,PSZ-AC with gas coil
4444,17,small_office,0,FuelOil,Residential AC with residential forced air furnace
4445,49,small_hotel,0,Electricity,PTHP
4446,36,medium_office,1,Electricity,PSZ-AC with electric coil
4447,104,secondary_school,0,Electricity,PSZ-AC with electric coil
4448,15,strip_mall,2,Electricity,PVAV with PFP boxes
4449,104,strip_mall,1,NaturalGas,PVAV with gas heat with electric reheat
4450,19,outpatient,1,Electricity,PVAV with PFP boxes
4451,14,medium_office,1,NaturalGas,PVAV with gas boiler reheat
4452,109,small_hotel,0,NaturalGas,PTAC with gas boiler
4453,100,full_service_restaurant,1,NaturalGas,PSZ-AC with gas coil
4454,10,large_office,1,DistrictHeating,VAV chiller with district hot water reheat
4455,103,large_office,1,NaturalGas,VAV chiller with gas boiler reheat
4456,30,strip_mall,1,NaturalGas,Residential AC with residential forced air furnace
4457,25,medium_office,1,Electricity,PSZ-HP
4458,14,retail,0,Electricity,PSZ-HP
4459,10,large_hotel,1,Electricity,PTAC with electric coil
4460,41,quick_service_restaurant,0,Electricity,PSZ-HP
4461,45,large_hotel,0,Electricity,PTHP
4462,36,outpatient,2,NaturalGas,PVAV with gas boiler reheat
4463,108,secondary_school,0,Electricity,PSZ-AC with electric coil
4464,21,strip_mall,1,NaturalGas,PSZ-AC with gas coil
4465,46,retail,0,Electricity,PTHP
4466,31,warehouse,0,Electricity,PTHP
4467,100,retail,0,FuelOil,PSZ-AC with gas coil
4468,40,strip_mall,2,NaturalGas,PVAV with gas heat with electric reheat
4469,34,full_service_restaurant,1,NaturalGas,PSZ-AC with gas coil
4470,16,primary_school,1,Electricity,DOAS with water source heat pumps with ground source heat pump
4471,28,small_office,0,Electricity,PTAC with electric coil
4472,23,large_hotel,0,NaturalGas,PTAC with gas coil
4473,16,secondary_school,0,Electricity,DOAS with water source heat pumps with ground source heat pump
4474,9,primary_school,0,NaturalGas,PVAV with gas boiler reheat
4475,17,secondary_school,0,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
4476,103,large_hotel,0,NaturalGas,PTAC with gas coil
4477,106,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
4478,16,medium_office,0,Electricity,PSZ-HP
4479,41,full_service_restaurant,0,Propane,PSZ-AC with gas coil
4480,109,small_hotel,0,Propane,Residential AC with residential forced air furnace
4481,36,outpatient,0,Electricity,PSZ-AC with electric coil
4482,0,grocery,0,Propane,Residential AC with residential forced air furnace
4483,29,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
4484,7,warehouse,1,NaturalGas,PSZ-AC with gas coil
4485,39,full_service_restaurant,1,Electricity,PSZ-HP
4486,40,medium_office,1,NaturalGas,VAV chiller with gas boiler reheat
4487,102,primary_school,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
4488,12,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
4489,18,small_hotel,0,Propane,Residential AC with residential forced air furnace
4490,42,small_office,0,Electricity,PSZ-AC with electric coil
4491,37,full_service_restaurant,1,Electricity,PSZ-HP
4492,107,quick_service_restaurant,0,NaturalGas,Residential AC with residential forced air furnace
4493,40,large_office,0,NaturalGas,VAV chiller with gas boiler reheat
4494,19,outpatient,2,Electricity,PVAV with PFP boxes
4495,20,small_office,0,FuelOil,PSZ-AC with gas coil
4496,13,primary_school,0,NaturalGas,PVAV with gas heat with electric reheat
4497,4,large_office,0,NaturalGas,PVAV with gas heat with electric reheat
4498,10,large_office,1,DistrictHeating,VAV district chilled water with district hot water reheat
4499,38,secondary_school,0,Electricity,DOAS with water source heat pumps with ground source heat pump
4500,0,grocery,0,Propane,PSZ-AC with gas coil
4501,39,strip_mall,1,NaturalGas,Residential AC with residential forced air furnace
4502,14,full_service_restaurant,0,Electricity,PSZ-HP
4503,25,primary_school,1,NaturalGas,VAV chiller with gas boiler reheat
4504,2,strip_mall,1,NaturalGas,PVAV with gas heat with electric reheat
4505,0,medium_office,1,NaturalGas,PVAV with gas heat with electric reheat
4506,8,medium_office,0,Electricity,PSZ-HP
4507,16,large_hotel,0,NaturalGas,PTAC with gas coil
4508,10,medium_office,0,Propane,PSZ-AC with gas coil
4509,27,outpatient,0,NaturalGas,PSZ-AC with gas coil
4510,105,small_office,0,Propane,PSZ-AC with gas coil
4511,18,primary_school,1,Electricity,PVAV with PFP boxes
4512,0,primary_school,0,Electricity,PSZ-HP
4513,44,retail,0,Electricity,PTAC with electric coil
4514,37,secondary_school,1,Electricity,PTHP
4515,13,large_office,1,Electricity,VAV chiller with PFP boxes
4516,36,large_hotel,0,Electricity,PTHP
4517,0,primary_school,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
4518,33,primary_school,1,Electricity,PVAV with PFP boxes
4519,12,medium_office,1,DistrictHeating,PSZ-AC with district hot water
4520,34,primary_school,0,Electricity,PSZ-AC with electric coil
4521,106,medium_office,1,Electricity,PVAV with PFP boxes
4522,103,warehouse,0,Propane,PSZ-AC with gas coil
4523,20,large_hotel,0,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
4524,40,outpatient,0,NaturalGas,PSZ-AC with gas coil
4525,20,retail,0,FuelOil,PSZ-AC with gas coil
4526,2,warehouse,0,Propane,PSZ-AC with gas coil
4527,2,large_hotel,0,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
4528,5,outpatient,1,Electricity,VAV air-cooled chiller with PFP boxes
4529,2,primary_school,1,NaturalGas,PVAV with gas heat with electric reheat
4530,46,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
4531,29,small_hotel,0,NaturalGas,PTAC with gas boiler
4532,26,medium_office,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
4533,48,quick_service_restaurant,0,Electricity,PSZ-HP
4534,22,primary_school,1,NaturalGas,DOAS with fan coil air-cooled chiller with boiler
4535,106,strip_mall,1,NaturalGas,PVAV with gas heat with electric reheat
4536,7,primary_school,1,Electricity,PVAV with PFP boxes
4537,41,warehouse,1,Electricity,PVAV with PFP boxes
4538,15,secondary_school,0,NaturalGas,PTAC with gas boiler
4539,24,strip_mall,1,NaturalGas,PVAV with gas heat with electric reheat
4540,11,quick_service_restaurant,0,NaturalGas,Residential AC with residential forced air furnace
4541,100,warehouse,1,NaturalGas,PSZ-AC with gas coil
4542,6,large_office,1,Electricity,PVAV with PFP boxes
4543,2,medium_office,0,Electricity,PVAV with PFP boxes
4544,13,full_service_restaurant,1,NaturalGas,PVAV with gas heat with electric reheat
4545,23,retail,0,FuelOil,PSZ-AC with gas coil
4546,7,retail,1,NaturalGas,PSZ-AC with gas coil
4547,32,large_office,1,Electricity,VAV chiller with PFP boxes
4548,105,large_hotel,0,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
4549,102,outpatient,0,NaturalGas,PSZ-AC with gas coil
4550,4,secondary_school,0,NaturalGas,PTAC with gas boiler
4551,30,small_office,1,FuelOil,PSZ-AC with gas coil
4552,20,small_office,1,Electricity,PSZ-HP
4553,106,medium_office,1,NaturalGas,PSZ-AC with gas coil
4554,36,large_office,0,NaturalGas,PVAV with gas boiler reheat
4555,43,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
4556,105,secondary_school,0,Electricity,PTHP
4557,25,secondary_school,0,NaturalGas,PSZ-AC with gas boiler
4558,10,small_hotel,0,NaturalGas,PTAC with gas boiler
4559,40,primary_school,0,Electricity,PSZ-AC with electric coil
4560,41,medium_office,1,Electricity,PSZ-AC with electric coil
4561,22,retail,1,Electricity,PVAV with PFP boxes
4562,25,full_service_restaurant,1,NaturalGas,PVAV with gas heat with electric reheat
4563,13,small_hotel,0,NaturalGas,PTAC with gas boiler
4564,102,secondary_school,0,Electricity,PSZ-AC with electric coil
4565,30,large_office,0,NaturalGas,VAV chiller with gas boiler reheat
4566,102,primary_school,1,NaturalGas,VAV chiller with gas boiler reheat
4567,35,small_hotel,0,Electricity,PTHP
4568,47,small_office,1,NaturalGas,PVAV with gas heat with electric reheat
4569,0,strip_mall,2,NaturalGas,PVAV with gas heat with electric reheat
4570,28,warehouse,1,Electricity,PSZ-AC with electric coil
4571,48,outpatient,2,NaturalGas,PVAV with gas boiler reheat
4572,31,grocery,1,NaturalGas,PSZ-AC with gas coil
4573,33,medium_office,0,Electricity,PVAV with PFP boxes
4574,108,primary_school,1,NaturalGas,PSZ-AC with gas coil
4575,35,primary_school,0,NaturalGas,PSZ-AC with gas coil
4576,26,full_service_restaurant,0,Electricity,PSZ-AC with electric coil
4577,12,secondary_school,0,NaturalGas,PVAV with gas heat with electric reheat
4578,24,small_office,1,FuelOil,PVAV with gas boiler reheat
4579,9,secondary_school,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
4580,48,medium_office,1,Electricity,PSZ-AC with electric coil
4581,13,outpatient,1,NaturalGas,PSZ-AC with gas coil
4582,16,retail,1,FuelOil,PSZ-AC with gas coil
4583,1,strip_mall,2,NaturalGas,PSZ-AC with gas coil
4584,27,small_office,1,Electricity,PSZ-HP
4585,20,primary_school,1,Electricity,PVAV with PFP boxes
4586,23,quick_service_restaurant,0,Electricity,PSZ-AC with electric coil
4587,40,secondary_school,1,NaturalGas,VAV air-cooled chiller with gas boiler reheat
4588,107,secondary_school,0,NaturalGas,PSZ-AC with gas boiler
4589,100,grocery,1,NaturalGas,PSZ-AC with gas coil
4590,11,primary_school,1,NaturalGas,PVAV with gas heat with electric reheat
4591,47,secondary_school,0,NaturalGas,PSZ-AC with gas coil
4592,17,primary_school,0,Electricity,PSZ-AC with electric coil
4593,106,small_hotel,0,Electricity,PTHP
4594,7,grocery,0,Electricity,PSZ-AC with electric coil
4595,26,primary_school,0,NaturalGas,PVAV with gas heat with electric reheat
4596,32,large_office,0,Electricity,PVAV with PFP boxes
4597,24,strip_mall,2,Electricity,PVAV with PFP boxes
4598,36,full_service_restaurant,1,Electricity,PSZ-AC with electric coil
4599,6,outpatient,0,Electricity,PSZ-HP
4600,106,small_office,1,Electricity,PSZ-HP
4601,47,small_office,1,FuelOil,PVAV with gas heat with electric reheat
4602,20,small_office,1,Propane,PVAV with gas boiler reheat
4603,13,quick_service_restaurant,0,Electricity,PTAC with electric coil
4604,10,secondary_school,1,NaturalGas,VAV chiller with gas boiler reheat
4605,16,warehouse,0,Propane,PSZ-AC with gas coil
4606,108,large_hotel,0,Electricity,PTHP
4607,101,primary_school,1,NaturalGas,PVAV with gas boiler reheat
4608,18,primary_school,1,NaturalGas,PSZ-AC with gas coil
4609,39,warehouse,1,NaturalGas,PVAV with gas heat with electric reheat
4610,4,primary_school,0,NaturalGas,PVAV with gas boiler reheat
4611,36,medium_office,0,Electricity,PSZ-HP
4612,36,medium_office,1,Electricity,VAV chiller with PFP boxes
4613,12,grocery,0,NaturalGas,PSZ-AC with gas coil
4614,0,primary_school,1,NaturalGas,PSZ-AC with gas boiler
4615,47,warehouse,0,Propane,Residential AC with residential forced air furnace
4616,9,primary_school,0,Electricity,PVAV with PFP boxes
4617,34,retail,0,NaturalGas,Residential AC with residential forced air furnace
4618,33,outpatient,0,Electricity,PSZ-AC with electric coil
4619,26,small_office,0,Electricity,PTAC with electric coil
4620,28,primary_school,1,NaturalGas,VAV chiller with gas boiler reheat
4621,39,large_hotel,0,NaturalGas,DOAS with water source heat pumps cooling tower with boiler
4622,32,warehouse,0,FuelOil,PSZ-AC with gas coil
4623,22,primary_school,0,Electricity,PVAV with PFP boxes
4624,19,large_office,0,NaturalGas,PVAV with gas heat with electric reheat
